통계표,계정코드,통화계약구분코드,단위,가중치,변환,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12
"4.3.2.1. 수입물가지수(기본분류)","        금속광물","원화기준","2015=100","31.8","원자료","161.55","168.11","173.67","176.74","189.37","198.14","202.31","207.09","197.39","213.30","178.73","187.01","192.94","188.32","200.89","202.57","192.08","194.81","172.25","177.14","181.14","179.59","170.83","163.91","173.52","179.78","180.84","173.96","163.61","155.26","155.45","162.52","173.91","177.86","173.71","169.73"
"4.3.2.1. 수입물가지수(기본분류)","        금속광물","계약통화기준","2015=100","31.8","원자료","165.97","170.49","173.14","178.01","190.07","199.24","199.39","201.22","190.27","203.33","170.35","178.12","182.18","177.18","185.48","185.32","170.53","171.94","148.55","151.47","146.75","141.93","141.20","142.57","156.86","159.51","156.14","148.59","138.89","135.00","136.25","138.98","147.49","148.46","149.46","146.75"
"4.3.2.1. 수입물가지수(기본분류)","        금속광물","달러기준","2015=100","31.8","원자료","165.97","170.49","173.14","178.01","190.07","199.24","199.39","201.22","190.27","203.33","170.35","178.12","182.18","177.18","185.48","185.32","170.53","171.94","148.55","151.47","146.75","141.93","141.20","142.57","156.86","159.51","156.14","148.59","138.89","135.00","136.25","138.98","147.49","148.46","149.46","146.75"
"4.3.2.1. 수입물가지수(기본분류)","          철광석","원화기준","2015=100","14.3","원자료","184.55","186.95","190.20","192.11","215.64","235.48","243.63","249.56","228.99","236.73","158.70","176.32","187.29","163.75","167.05","177.38","180.34","196.79","174.05","171.88","179.95","172.46","158.35","134.06","147.28","154.56","163.53","164.55","151.60","136.85","139.14","148.50","171.74","187.90","183.02","172.52"
"4.3.2.1. 수입물가지수(기본분류)","          철광석","계약통화기준","2015=100","14.3","원자료","189.51","189.51","189.51","193.39","216.35","236.67","240.01","242.38","220.64","225.55","151.20","167.87","176.78","153.99","154.19","162.21","160.05","173.63","150.03","146.92","145.73","136.23","130.82","116.55","133.07","137.06","141.13","140.48","128.62","118.93","121.90","126.92","145.58","156.77","157.40","149.09"
"4.3.2.1. 수입물가지수(기본분류)","          철광석","달러기준","2015=100","14.3","원자료","189.51","189.51","189.51","193.39","216.35","236.67","240.01","242.38","220.64","225.55","151.20","167.87","176.78","153.99","154.19","162.21","160.05","173.63","150.03","146.92","145.73","136.23","130.82","116.55","133.07","137.06","141.13","140.48","128.62","118.93","121.90","126.92","145.58","156.77","157.40","149.09"
"4.3.2.1. 수입물가지수(기본분류)","          기타비철금속광석","원화기준","2015=100","17.5","원자료","142.33","152.17","159.56","163.52","167.39","167.30","168.26","172.09","171.11","193.45","193.69","194.50","196.43","206.75","226.55","221.42","200.37","192.26","169.97","180.40","181.16","184.31","179.82","186.62","193.26","198.68","193.38","180.24","172.04","168.87","167.38","172.55","174.38","168.52","164.99","166.24"
"4.3.2.1. 수입물가지수(기본분류)","          기타비철금속광석","계약통화기준","2015=100","17.5","원자료","146.23","154.34","159.06","164.71","168.02","168.24","165.85","167.23","164.96","184.41","184.64","185.28","185.50","194.56","209.22","202.60","177.92","169.72","146.59","154.28","146.80","145.69","148.65","162.36","174.75","176.31","167.02","153.98","146.08","146.87","146.74","147.59","147.91","140.70","141.98","143.77"
"4.3.2.1. 수입물가지수(기본분류)","          기타비철금속광석","달러기준","2015=100","17.5","원자료","146.23","154.34","159.06","164.71","168.02","168.24","165.85","167.23","164.96","184.41","184.64","185.28","185.50","194.56","209.22","202.60","177.92","169.72","146.59","154.28","146.80","145.69","148.65","162.36","174.75","176.31","167.02","153.98","146.08","146.87","146.74","147.59","147.91","140.70","141.98","143.77"
"4.3.2.1. 수입물가지수(기본분류)","        비금속광물","원화기준","2015=100","2.9","원자료","118.74","126.02","131.12","129.77","133.11","132.88","135.57","143.49","144.62","152.36","161.51","161.62","163.03","163.62","188.74","203.19","222.45","223.76","229.03","224.17","222.28","205.82","196.79","186.99","179.92","183.31","181.64","183.62","184.76","180.39","185.55","190.21","191.80","180.93","175.53","174.67"
"4.3.2.1. 수입물가지수(기본분류)","        비금속광물","계약통화기준","2015=100","2.9","원자료","122.38","128.21","131.12","131.12","134.04","134.04","134.04","139.87","139.87","145.70","154.44","154.44","154.44","154.44","174.84","186.49","198.15","198.15","198.15","192.32","180.66","163.18","163.18","163.18","163.18","163.18","157.35","157.35","157.35","157.35","163.18","163.18","163.18","151.53","151.53","151.53"
"4.3.2.1. 수입물가지수(기본분류)","        비금속광물","달러기준","2015=100","2.9","원자료","122.38","128.21","131.12","131.12","134.04","134.04","134.04","139.87","139.87","145.70","154.44","154.44","154.44","154.44","174.84","186.49","198.15","198.15","198.15","192.32","180.66","163.18","163.18","163.18","163.18","163.18","157.35","157.35","157.35","157.35","163.18","163.18","163.18","151.53","151.53","151.53"
"4.3.2.1. 수입물가지수(기본분류)","          기타비금속광물","원화기준","2015=100","2.9","원자료","118.74","126.02","131.12","129.77","133.11","132.88","135.57","143.49","144.62","152.36","161.51","161.62","163.03","163.62","188.74","203.19","222.45","223.76","229.03","224.17","222.28","205.82","196.79","186.99","179.92","183.31","181.64","183.62","184.76","180.39","185.55","190.21","191.80","180.93","175.53","174.67"
"4.3.2.1. 수입물가지수(기본분류)","          기타비금속광물","계약통화기준","2015=100","2.9","원자료","122.38","128.21","131.12","131.12","134.04","134.04","134.04","139.87","139.87","145.70","154.44","154.44","154.44","154.44","174.84","186.49","198.15","198.15","198.15","192.32","180.66","163.18","163.18","163.18","163.18","163.18","157.35","157.35","157.35","157.35","163.18","163.18","163.18","151.53","151.53","151.53"
"4.3.2.1. 수입물가지수(기본분류)","          기타비금속광물","달러기준","2015=100","2.9","원자료","122.38","128.21","131.12","131.12","134.04","134.04","134.04","139.87","139.87","145.70","154.44","154.44","154.44","154.44","174.84","186.49","198.15","198.15","198.15","192.32","180.66","163.18","163.18","163.18","163.18","163.18","157.35","157.35","157.35","157.35","163.18","163.18","163.18","151.53","151.53","151.53"
"4.3.2.1. 수입물가지수(기본분류)","  공산품","원화기준","2015=100","666.6","원자료","101.24","104.20","107.09","107.05","108.73","109.70","113.00","114.65","116.03","119.50","119.17","118.03","121.10","123.90","129.22","129.57","131.72","130.07","129.54","129.14","133.17","134.35","129.43","124.12","121.19","123.59","125.49","125.51","123.97","119.23","118.13","121.60","123.39","124.88","121.44","121.22"
"4.3.2.1. 수입물가지수(기본분류)","  공산품","계약통화기준","2015=100","666.6","원자료","101.92","103.87","105.46","106.39","107.59","108.84","110.29","110.49","111.04","113.51","113.39","112.31","114.37","116.63","120.05","119.92","119.03","117.21","114.83","113.61","112.25","111.03","110.87","110.58","111.33","111.84","110.83","109.56","107.88","106.29","105.90","106.91","107.98","107.94","107.72","107.59"
"4.3.2.1. 수입물가지수(기본분류)","  공산품","달러기준","2015=100","666.6","원자료","104.31","105.98","107.07","108.14","109.46","110.62","111.70","111.73","112.19","114.24","113.92","112.75","114.68","116.91","119.66","118.88","117.28","115.13","112.03","110.74","108.18","106.45","107.26","108.24","109.83","109.94","108.63","107.48","105.50","103.93","103.81","104.26","104.92","104.52","104.77","105.08"
"4.3.2.1. 수입물가지수(기본분류)","    음식료품","원화기준","2015=100","40.4","원자료","99.44","102.15","104.36","107.07","108.63","108.23","111.46","117.73","119.42","123.14","122.62","124.31","126.73","138.03","137.90","139.25","142.62","141.37","141.35","142.29","147.74","149.36","144.72","138.94","136.01","138.55","141.73","144.68","143.76","140.38","143.07","145.82","146.18","147.89","143.83","142.91"
"4.3.2.1. 수입물가지수(기본분류)","    음식료품","계약통화기준","2015=100","40.4","원자료","101.21","102.76","103.44","107.10","108.22","108.04","109.41","114.11","114.92","117.32","116.94","118.56","119.86","130.11","127.89","128.18","128.01","126.23","123.82","123.69","122.35","121.00","122.07","122.72","124.44","124.60","124.30","125.46","123.97","123.81","127.00","126.61","126.08","125.78","125.71","125.37"
"4.3.2.1. 수입물가지수(기본분류)","    음식료품","달러기준","2015=100","40.4","원자료","102.41","103.86","104.30","108.11","109.32","109.11","110.13","114.68","115.42","117.67","117.17","118.71","119.98","130.20","127.66","127.73","126.95","125.10","122.22","122.00","120.00","118.34","119.92","121.17","123.27","123.25","122.71","123.91","122.36","122.38","125.73","125.02","124.30","123.78","124.08","123.90"
"4.3.2.1. 수입물가지수(기본분류)","      식료품","원화기준","2015=100","37.1","원자료","98.98","101.87","104.24","107.32","108.95","108.57","112.12","119.02","120.83","124.92","124.43","126.26","128.85","141.40","141.16","142.61","146.34","144.91","144.78","145.72","151.58","153.14","148.24","142.14","139.18","141.86","145.18","148.29","147.23","143.68","146.35","149.29","149.73","151.61","147.26","146.09"
"4.3.2.1. 수입물가지수(기본분류)","      식료품","계약통화기준","2015=100","37.1","원자료","100.38","102.11","102.85","106.90","108.13","107.95","109.45","114.65","115.54","118.23","117.80","119.48","120.93","132.23","129.78","130.05","129.86","127.90","125.14","124.98","123.51","121.93","123.11","123.83","125.74","125.90","125.58","126.89","125.25","125.07","128.31","127.89","127.31","127.00","126.93","126.49"
"4.3.2.1. 수입물가지수(기본분류)","      식료품","달러기준","2015=100","37.1","원자료","101.90","103.54","104.14","108.32","109.60","109.40","110.74","115.89","116.73","119.34","118.85","120.52","121.93","133.32","130.62","130.75","130.20","128.19","125.12","124.88","123.08","121.28","122.79","123.91","126.09","126.14","125.64","126.95","125.26","125.20","128.56","127.94","127.26","126.82","126.98","126.59"
"4.3.2.1. 수입물가지수(기본분류)","        육가공품및낙농품","원화기준","2015=100","5.3","원자료","100.14","100.96","102.72","116.59","116.99","116.79","121.36","121.41","124.94","134.81","137.89","137.98","151.17","161.00","165.66","191.63","196.03","196.52","200.46","202.15","212.64","214.60","199.19","189.28","178.87","182.24","187.25","183.22","184.36","179.99","178.53","183.00","184.53","183.11","177.64","176.77"
"4.3.2.1. 수입물가지수(기본분류)","        육가공품및낙농품","계약통화기준","2015=100","5.3","원자료","101.35","100.89","100.89","115.70","115.70","115.70","117.85","116.24","118.68","126.61","129.49","129.49","140.65","149.24","150.71","172.74","171.48","170.91","170.33","170.33","169.75","167.09","162.21","162.21","159.31","159.31","159.31","154.18","154.18","154.18","154.18","154.18","154.18","150.60","150.60","150.60"
"4.3.2.1. 수입물가지수(기본분류)","        육가공품및낙농품","달러기준","2015=100","5.3","원자료","103.04","102.57","102.57","117.63","117.63","117.63","119.81","118.17","120.65","128.72","131.65","131.65","143.00","151.73","153.23","175.62","174.34","173.76","173.17","173.17","172.58","169.88","164.92","164.92","161.97","161.97","161.97","156.76","156.76","156.76","156.76","156.76","156.76","153.11","153.11","153.11"
"4.3.2.1. 수입물가지수(기본분류)","          낙농품","원화기준","2015=100","5.3","원자료","100.14","100.96","102.72","116.59","116.99","116.79","121.36","121.41","124.94","134.81","137.89","137.98","151.17","161.00","165.66","191.63","196.03","196.52","200.46","202.15","212.64","214.60","199.19","189.28","178.87","182.24","187.25","183.22","184.36","179.99","178.53","183.00","184.53","183.11","177.64","176.77"
"4.3.2.1. 수입물가지수(기본분류)","          낙농품","계약통화기준","2015=100","5.3","원자료","101.35","100.89","100.89","115.70","115.70","115.70","117.85","116.24","118.68","126.61","129.49","129.49","140.65","149.24","150.71","172.74","171.48","170.91","170.33","170.33","169.75","167.09","162.21","162.21","159.31","159.31","159.31","154.18","154.18","154.18","154.18","154.18","154.18","150.60","150.60","150.60"
"4.3.2.1. 수입물가지수(기본분류)","          낙농품","달러기준","2015=100","5.3","원자료","103.04","102.57","102.57","117.63","117.63","117.63","119.81","118.17","120.65","128.72","131.65","131.65","143.00","151.73","153.23","175.62","174.34","173.76","173.17","173.17","172.58","169.88","164.92","164.92","161.97","161.97","161.97","156.76","156.76","156.76","156.76","156.76","156.76","153.11","153.11","153.11"
"4.3.2.1. 수입물가지수(기본분류)","        수산가공품","원화기준","2015=100","2.3","원자료","115.12","114.54","114.59","116.40","116.51","116.45","117.28","118.78","122.67","123.52","123.53","123.55","124.11","127.63","128.71","129.91","131.85","132.67","133.55","135.97","141.32","148.32","143.65","138.88","134.67","134.55","136.62","137.69","133.53","131.27","130.52","131.85","127.53","127.78","124.42","123.80"
"4.3.2.1. 수입물가지수(기본분류)","        수산가공품","계약통화기준","2015=100","2.3","원자료","112.43","111.46","110.95","113.04","113.04","113.04","113.18","114.17","117.64","118.09","118.09","118.09","118.33","121.56","121.94","122.75","123.52","124.08","124.08","125.57","125.57","129.47","129.47","129.82","129.39","127.56","127.04","127.04","122.67","122.67","122.67","121.77","117.07","115.98","115.40","115.23"
"4.3.2.1. 수입물가지수(기본분류)","        수산가공품","달러기준","2015=100","2.3","원자료","118.63","116.54","114.59","117.61","117.31","117.47","115.94","115.78","118.62","118.11","118.11","118.05","117.55","120.46","119.22","119.23","117.44","117.47","115.54","116.65","114.85","117.59","119.10","121.18","122.13","119.75","118.34","117.97","113.72","114.49","114.76","113.11","108.49","107.00","107.39","107.38"
"4.3.2.1. 수입물가지수(기본분류)","          수산물가공품","원화기준","2015=100","2.3","원자료","115.12","114.54","114.59","116.40","116.51","116.45","117.28","118.78","122.67","123.52","123.53","123.55","124.11","127.63","128.71","129.91","131.85","132.67","133.55","135.97","141.32","148.32","143.65","138.88","134.67","134.55","136.62","137.69","133.53","131.27","130.52","131.85","127.53","127.78","124.42","123.80"
"4.3.2.1. 수입물가지수(기본분류)","          수산물가공품","계약통화기준","2015=100","2.3","원자료","112.43","111.46","110.95","113.04","113.04","113.04","113.18","114.17","117.64","118.09","118.09","118.09","118.33","121.56","121.94","122.75","123.52","124.08","124.08","125.57","125.57","129.47","129.47","129.82","129.39","127.56","127.04","127.04","122.67","122.67","122.67","121.77","117.07","115.98","115.40","115.23"
"4.3.2.1. 수입물가지수(기본분류)","          수산물가공품","달러기준","2015=100","2.3","원자료","118.63","116.54","114.59","117.61","117.31","117.47","115.94","115.78","118.62","118.11","118.11","118.05","117.55","120.46","119.22","119.23","117.44","117.47","115.54","116.65","114.85","117.59","119.10","121.18","122.13","119.75","118.34","117.97","113.72","114.49","114.76","113.11","108.49","107.00","107.39","107.38"
"4.3.2.1. 수입물가지수(기본분류)","        제당및전분","원화기준","2015=100","5.2","원자료","102.63","106.20","106.90","104.79","110.60","117.90","121.12","131.31","133.01","137.82","140.89","147.01","146.79","141.57","144.32","146.60","150.96","152.02","155.08","157.90","165.58","168.62","162.52","155.70","148.86","158.81","173.28","183.71","191.81","187.29","197.49","203.24","207.30","208.36","198.13","195.15"
"4.3.2.1. 수입물가지수(기본분류)","        제당및전분","계약통화기준","2015=100","5.2","원자료","105.59","107.87","106.73","105.71","111.18","118.74","119.56","127.79","128.43","131.57","134.50","140.24","138.82","133.40","133.47","134.32","134.24","134.39","133.94","135.25","134.36","133.47","134.53","135.64","134.79","141.12","149.86","157.15","163.07","163.11","173.38","174.07","176.07","174.19","170.74","168.99"
"4.3.2.1. 수입물가지수(기본분류)","        제당및전분","달러기준","2015=100","5.2","원자료","105.59","107.87","106.73","105.71","111.18","118.74","119.56","127.79","128.43","131.57","134.50","140.24","138.82","133.40","133.47","134.32","134.24","134.39","133.94","135.25","134.36","133.47","134.53","135.64","134.79","141.12","149.86","157.15","163.07","163.11","173.38","174.07","176.07","174.19","170.74","168.99"
"4.3.2.1. 수입물가지수(기본분류)","          원당","원화기준","2015=100","5.2","원자료","102.63","106.20","106.90","104.79","110.60","117.90","121.12","131.31","133.01","137.82","140.89","147.01","146.79","141.57","144.32","146.60","150.96","152.02","155.08","157.90","165.58","168.62","162.52","155.70","148.86","158.81","173.28","183.71","191.81","187.29","197.49","203.24","207.30","208.36","198.13","195.15"
"4.3.2.1. 수입물가지수(기본분류)","          원당","계약통화기준","2015=100","5.2","원자료","105.59","107.87","106.73","105.71","111.18","118.74","119.56","127.79","128.43","131.57","134.50","140.24","138.82","133.40","133.47","134.32","134.24","134.39","133.94","135.25","134.36","133.47","134.53","135.64","134.79","141.12","149.86","157.15","163.07","163.11","173.38","174.07","176.07","174.19","170.74","168.99"
"4.3.2.1. 수입물가지수(기본분류)","          원당","달러기준","2015=100","5.2","원자료","105.59","107.87","106.73","105.71","111.18","118.74","119.56","127.79","128.43","131.57","134.50","140.24","138.82","133.40","133.47","134.32","134.24","134.39","133.94","135.25","134.36","133.47","134.53","135.64","134.79","141.12","149.86","157.15","163.07","163.11","173.38","174.07","176.07","174.19","170.74","168.99"
"4.3.2.1. 수입물가지수(기본분류)","        조미료및유지","원화기준","2015=100","9.0","원자료","125.26","133.01","138.90","145.87","149.50","144.79","147.07","150.22","152.26","151.79","148.37","152.56","158.69","183.22","193.57","187.79","191.57","183.56","174.53","174.97","181.00","178.63","174.32","167.88","162.10","164.10","162.10","160.88","153.51","150.08","157.96","160.61","156.62","155.69","150.66","146.69"
"4.3.2.1. 수입물가지수(기본분류)","        조미료및유지","계약통화기준","2015=100","9.0","원자료","127.29","133.49","137.18","145.53","148.47","144.10","143.70","144.74","145.55","143.66","140.62","144.57","149.07","171.46","178.18","171.53","170.16","162.06","150.90","150.12","147.35","142.00","144.58","146.02","146.34","145.45","139.83","137.04","130.05","130.25","137.97","137.03","132.70","129.96","129.43","126.56"
"4.3.2.1. 수입물가지수(기본분류)","        조미료및유지","달러기준","2015=100","9.0","원자료","128.98","135.20","138.78","147.26","150.40","145.91","145.29","146.28","147.12","145.00","141.75","145.64","150.20","172.77","179.15","172.19","170.47","162.39","150.84","149.97","146.98","141.49","144.40","146.35","146.86","145.93","140.28","137.72","130.60","130.78","138.75","137.64","133.11","130.25","129.91","127.10"
"4.3.2.1. 수입물가지수(기본분류)","          유지","원화기준","2015=100","9.0","원자료","125.26","133.01","138.90","145.87","149.50","144.79","147.07","150.22","152.26","151.79","148.37","152.56","158.69","183.22","193.57","187.79","191.57","183.56","174.53","174.97","181.00","178.63","174.32","167.88","162.10","164.10","162.10","160.88","153.51","150.08","157.96","160.61","156.62","155.69","150.66","146.69"
"4.3.2.1. 수입물가지수(기본분류)","          유지","계약통화기준","2015=100","9.0","원자료","127.29","133.49","137.18","145.53","148.47","144.10","143.70","144.74","145.55","143.66","140.62","144.57","149.07","171.46","178.18","171.53","170.16","162.06","150.90","150.12","147.35","142.00","144.58","146.02","146.34","145.45","139.83","137.04","130.05","130.25","137.97","137.03","132.70","129.96","129.43","126.56"
"4.3.2.1. 수입물가지수(기본분류)","          유지","달러기준","2015=100","9.0","원자료","128.98","135.20","138.78","147.26","150.40","145.91","145.29","146.28","147.12","145.00","141.75","145.64","150.20","172.77","179.15","172.19","170.47","162.39","150.84","149.97","146.98","141.49","144.40","146.35","146.86","145.93","140.28","137.72","130.60","130.78","138.75","137.64","133.11","130.25","129.91","127.10"
"4.3.2.1. 수입물가지수(기본분류)","        기타식료품","원화기준","2015=100","15.3","원자료","77.66","78.88","80.26","79.93","80.12","80.22","84.63","95.17","96.02","101.40","100.71","101.04","100.04","111.95","104.23","103.16","106.68","107.31","109.90","110.23","114.32","116.57","114.38","109.57","111.01","112.63","115.94","121.62","121.79","118.52","118.35","120.59","122.98","127.43","124.99","125.51"
"4.3.2.1. 수입물가지수(기본분류)","        기타식료품","계약통화기준","2015=100","15.3","원자료","79.18","79.40","79.40","79.91","79.82","80.05","82.78","91.78","91.87","95.93","95.26","95.52","93.75","104.54","95.52","93.73","94.25","94.30","94.49","94.02","92.68","92.41","94.54","94.99","99.73","99.45","99.82","103.67","103.22","102.71","103.33","102.92","104.16","106.35","107.29","108.24"
"4.3.2.1. 수입물가지수(기본분류)","        기타식료품","달러기준","2015=100","15.3","원자료","79.98","80.21","80.21","80.72","80.63","80.86","83.62","92.71","92.81","96.90","96.23","96.48","94.70","105.59","96.49","94.61","94.95","94.97","95.02","94.49","92.84","92.35","94.76","95.54","100.59","100.17","100.36","104.14","103.63","103.31","103.99","103.37","104.55","106.62","107.80","108.79"
"4.3.2.1. 수입물가지수(기본분류)","          과실및채소가공품","원화기준","2015=100","15.1","원자료","77.64","78.86","80.24","79.92","80.10","80.19","84.63","95.25","96.09","101.52","100.81","101.15","100.12","112.23","104.35","103.24","106.79","107.43","110.03","110.35","114.43","116.69","114.54","109.73","111.20","112.82","116.15","121.88","122.04","118.77","118.60","120.86","123.25","127.74","125.29","125.83"
"4.3.2.1. 수입물가지수(기본분류)","          과실및채소가공품","계약통화기준","2015=100","15.1","원자료","79.11","79.34","79.34","79.84","79.74","79.98","82.73","91.80","91.89","95.98","95.30","95.56","93.76","104.72","95.56","93.74","94.27","94.32","94.51","94.04","92.68","92.39","94.56","95.02","99.80","99.51","99.89","103.77","103.32","102.81","103.43","103.02","104.26","106.47","107.42","108.38"
"4.3.2.1. 수입물가지수(기본분류)","          과실및채소가공품","달러기준","2015=100","15.1","원자료","79.95","80.18","80.18","80.69","80.59","80.83","83.61","92.77","92.87","97.00","96.32","96.58","94.76","105.84","96.58","94.69","95.04","95.06","95.12","94.60","92.93","92.45","94.90","95.67","100.76","100.34","100.53","104.35","103.84","103.51","104.20","103.59","104.77","106.87","108.05","109.04"
"4.3.2.1. 수입물가지수(기본분류)","          인삼및건강보조식품","원화기준","2015=100","0.2","원자료","101.45","102.87","104.35","104.21","105.08","104.98","106.77","108.31","109.29","110.70","110.91","111.09","112.13","112.62","114.70","115.34","117.06","117.90","120.47","121.05","126.45","128.60","122.93","117.97","114.50","116.52","119.31","120.71","120.87","117.04","115.91","118.52","119.26","121.06","117.84","117.76"
"4.3.2.1. 수입물가지수(기본분류)","          인삼및건강보조식품","계약통화기준","2015=100","0.2","원자료","103.55","103.55","103.55","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60","104.60"
"4.3.2.1. 수입물가지수(기본분류)","          인삼및건강보조식품","달러기준","2015=100","0.2","원자료","104.53","104.64","104.33","105.27","105.78","105.87","105.54","105.55","105.67","105.84","106.03","106.13","106.20","106.28","106.24","105.84","104.23","104.38","104.20","103.84","102.76","101.94","101.92","102.91","103.81","103.68","103.32","103.40","102.91","102.07","101.88","101.64","101.43","101.36","101.69","102.12"
"4.3.2.1. 수입물가지수(기본분류)","      음료품","원화기준","2015=100","3.3","원자료","101.89","102.92","103.73","103.05","103.96","103.44","103.73","104.32","104.90","105.18","104.44","104.87","105.86","106.02","106.76","107.27","107.52","107.69","108.76","109.60","111.42","113.58","111.20","108.34","105.69","107.04","108.96","110.45","110.82","108.94","111.72","112.81","112.45","112.70","111.23","112.52"
"4.3.2.1. 수입물가지수(기본분류)","      음료품","계약통화기준","2015=100","3.3","원자료","107.29","107.29","107.29","107.29","107.29","107.29","107.29","107.29","107.29","106.99","106.99","108.12","108.12","108.12","108.12","108.56","108.56","108.56","109.49","109.70","109.70","110.42","110.42","110.42","110.34","110.34","110.34","109.98","109.98","109.98","112.58","112.58","112.58","112.28","112.28","112.93"
"4.3.2.1. 수입물가지수(기본분류)","      음료품","달러기준","2015=100","3.3","원자료","104.94","104.65","103.66","104.06","104.61","104.28","102.49","101.63","101.39","100.51","99.79","100.14","100.21","100.01","98.83","98.40","95.70","95.30","94.03","93.96","90.52","90.00","92.17","94.47","95.78","95.22","94.32","94.58","94.31","94.95","98.17","96.71","95.60","94.31","95.95","97.54"
"4.3.2.1. 수입물가지수(기본분류)","        주류","원화기준","2015=100","3.3","원자료","101.89","102.92","103.73","103.05","103.96","103.44","103.73","104.32","104.90","105.18","104.44","104.87","105.86","106.02","106.76","107.27","107.52","107.69","108.76","109.60","111.42","113.58","111.20","108.34","105.69","107.04","108.96","110.45","110.82","108.94","111.72","112.81","112.45","112.70","111.23","112.52"
"4.3.2.1. 수입물가지수(기본분류)","        주류","계약통화기준","2015=100","3.3","원자료","107.29","107.29","107.29","107.29","107.29","107.29","107.29","107.29","107.29","106.99","106.99","108.12","108.12","108.12","108.12","108.56","108.56","108.56","109.49","109.70","109.70","110.42","110.42","110.42","110.34","110.34","110.34","109.98","109.98","109.98","112.58","112.58","112.58","112.28","112.28","112.93"
"4.3.2.1. 수입물가지수(기본분류)","        주류","달러기준","2015=100","3.3","원자료","104.94","104.65","103.66","104.06","104.61","104.28","102.49","101.63","101.39","100.51","99.79","100.14","100.21","100.01","98.83","98.40","95.70","95.30","94.03","93.96","90.52","90.00","92.17","94.47","95.78","95.22","94.32","94.58","94.31","94.95","98.17","96.71","95.60","94.31","95.95","97.54"
"4.3.2.1. 수입물가지수(기본분류)","          기타주류","원화기준","2015=100","2.1","원자료","102.17","103.25","103.96","103.37","104.16","103.66","103.53","103.77","104.17","104.41","103.71","102.91","103.85","103.87","104.75","105.49","104.85","104.81","106.09","106.77","107.01","108.88","107.03","104.59","102.31","103.41","104.74","105.66","106.06","104.74","107.51","108.03","107.58","107.38","106.36","107.31"
"4.3.2.1. 수입물가지수(기본분류)","          기타주류","계약통화기준","2015=100","2.1","원자료","107.29","107.29","107.29","107.29","107.29","107.29","107.29","107.29","107.29","106.82","106.82","106.82","106.82","106.82","106.82","107.49","107.49","107.49","108.89","108.89","108.89","109.98","109.98","109.98","109.87","109.87","109.87","109.30","109.30","109.30","111.96","111.96","111.96","111.49","111.49","111.49"
"4.3.2.1. 수입물가지수(기본분류)","          기타주류","달러기준","2015=100","2.1","원자료","105.23","104.99","103.90","104.38","104.82","104.50","102.29","101.09","100.68","99.77","99.10","98.27","98.31","97.98","96.97","96.77","93.34","92.76","91.73","91.54","86.93","86.26","88.72","91.20","92.72","91.98","90.66","90.47","90.26","91.30","94.46","92.62","91.47","89.86","91.75","93.02"
"4.3.2.1. 수입물가지수(기본분류)","          맥주","원화기준","2020.12=100","1.2","원자료","100.28","101.23","102.19","101.36","102.49","101.95","103.00","104.23","105.12","105.50","104.66","107.33","108.39","108.86","109.29","109.35","111.34","111.95","112.58","113.74","118.70","121.39","118.00","114.31","110.95","112.79","115.86","118.48","118.76","115.77","118.56","120.77","120.57","121.73","119.41","121.34"
"4.3.2.1. 수입물가지수(기본분류)","          맥주","계약통화기준","2020.12=100","1.2","원자료","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","100.00","102.99","102.99","102.99","102.99","102.99","102.99","102.99","102.99","103.55","103.55","103.55","103.55","103.55","103.55","103.55","103.55","103.55","103.55","103.55","105.88","105.88","105.88","105.88","105.88","107.60"
"4.3.2.1. 수입물가지수(기본분류)","          맥주","달러기준","2020.12=100","1.2","원자료","100.06","99.73","98.95","99.16","99.92","99.58","98.61","98.38","98.44","97.67","96.89","99.30","99.42","99.49","98.03","97.17","96.02","95.98","94.31","94.48","93.42","93.18","94.75","96.58","97.42","97.22","97.18","98.30","97.91","97.78","100.96","100.31","99.32","98.70","99.80","101.91"
"4.3.2.1. 수입물가지수(기본분류)","    섬유및가죽제품","원화기준","2015=100","38.9","원자료","96.87","98.82","100.85","100.26","100.04","100.10","101.57","103.32","104.15","106.57","106.85","106.83","108.17","108.66","110.36","110.16","113.92","114.06","115.42","115.26","119.72","121.09","116.41","111.47","107.93","109.25","111.93","113.16","114.40","112.22","110.99","112.93","113.72","115.00","111.92","111.61"
"4.3.2.1. 수입물가지수(기본분류)","    섬유및가죽제품","계약통화기준","2015=100","38.9","원자료","99.14","100.19","101.01","101.25","100.68","100.94","100.88","101.46","101.63","103.19","103.54","103.50","104.10","104.28","104.46","103.77","104.94","104.71","104.25","103.38","102.94","102.12","101.75","101.35","101.12","100.80","100.84","100.93","101.51","101.68","101.22","100.84","100.87","100.64","100.50","100.63"
